orden_id,cliente_id,fecha_orden,canal,monto_orden
O005532,478,2025-12-13,Online,700.8
O005533,236,2024-01-16,Online,605.63
O005534,484,2025-07-08,Online,411.41
O005535,57,2025-07-01,Fuerza Comercial,595.5
O005536,919,2025-05-01,Online,475.61
O005537,874,2024-05-01,Online,400.61
O005538,1073,2024-01-02,Fuerza Comercial,195.4
O005539,103,2025-03-29,Fuerza Comercial,197.12
O005540,803,2024-02-15,Online,596.95
O005541,1094,2024-11-26,Online,891.93
O005542,81,2024-06-05,Online,416.24
O005543,1153,2024-06-24,Fuerza Comercial,308.34
O005544,283,2024-11-12,Online,170.35
O005545,518,2025-02-22,Fuerza Comercial,647.29
O005546,983,2024-10-09,Online,408.02
O005547,122,2025-10-16,Online,194.26
O005548,56,2025-03-01,Partners,460.78
O005549,725,2025-09-27,Online,561.42
O005550,388,2025-10-26,Partners,423.82
O005551,609,2025-11-04,Partners,177.82
O005552,1113,2025-11-14,Online,364.87
O005553,943,2025-01-30,Online,654.47
O005554,81,2024-11-18,Fuerza Comercial,667.32
O005555,350,2024-11-23,Fuerza Comercial,577.22
O005556,1091,2025-03-06,Online,190.36
O005557,1150,2025-01-12,Online,378.8
O005558,625,2025-04-20,Online,656.35
O005559,960,2025-12-27,Fuerza Comercial,308.02
O005560,908,2025-08-24,Fuerza Comercial,844.95
O005561,320,2024-12-06,Partners,207.66
O005562,636,2024-10-09,Online,506.13
O005563,223,2024-08-06,Online,597.07
O005564,927,2025-03-02,Online,739.57
O005565,672,2024-09-14,Fuerza Comercial,505.9
O005566,1113,2024-06-26,Online,293.89
O005567,335,2025-12-21,Online,577.87
O005568,495,2024-01-02,Online,502.52
O005569,933,2024-07-03,Online,258.2
O005570,617,2024-08-13,Fuerza Comercial,436.68
O005571,609,2025-12-16,Fuerza Comercial,384.77
O005572,1187,2025-07-04,Fuerza Comercial,319.76
O005573,823,2025-10-16,Fuerza Comercial,278.2
O005574,910,2024-04-13,Online,163.49
O005575,1060,2025-02-05,Online,483.2
O005576,743,2024-10-31,Fuerza Comercial,449.89
O005577,798,2025-12-15,Fuerza Comercial,363.24
O005578,1092,2024-05-19,Online,330.12
O005579,1116,2024-07-01,Online,251.88
O005580,464,2025-09-24,Fuerza Comercial,342.97
O005581,631,2024-02-17,Partners,904.21
O005582,1083,2025-09-21,Partners,868.51
O005583,804,2024-02-14,Partners,721.7
O005584,665,2025-10-04,Online,513.63
O005585,508,2024-05-23,Online,358.16
O005586,1020,2024-09-30,Online,156.45
O005587,580,2025-09-30,Online,572.78
O005588,891,2025-07-05,Online,283.48
O005589,35,2025-08-07,Fuerza Comercial,626.29
O005590,581,2025-05-09,Fuerza Comercial,173.78
O005591,1123,2025-01-24,Online,333.08
O005592,893,2024-11-03,Online,389.75
O005593,749,2024-06-08,Online,579.08
O005594,297,2025-07-21,Online,
O005595,98,2024-10-11,Online,165.39
O005596,941,2024-12-21,Fuerza Comercial,857.51
O005597,573,2024-11-26,Online,290.09
O005598,1136,2024-06-13,Online,117.49
O005599,892,2024-11-21,Online,618.6
O005600,1164,2025-06-10,Online,367.76
O005601,525,2024-06-21,Partners,782.78
O005602,545,2024-04-18,Online,487.27
O005603,1165,2025-06-21,Online,586.63
O005604,999,2024-12-06,Partners,389.48
O005605,902,2024-02-15,Fuerza Comercial,306.19
O005606,683,2024-05-03,Online,437.44
O005607,929,2025-06-15,Partners,506.77
O005608,1058,2024-01-12,Online,225.78
O005609,158,2025-07-30,Online,429.5
O005610,425,2025-06-23,Fuerza Comercial,783.97
O005611,53,2024-05-17,Online,359.34
O005612,841,2024-02-10,Fuerza Comercial,509.04
O005613,494,2025-07-11,Fuerza Comercial,231.91
O005614,363,2024-02-23,Fuerza Comercial,649.24
O005615,815,2024-08-14,Online,223.35
O005616,147,2024-01-19,Online,421.96
O005617,748,2025-02-04,Fuerza Comercial,920.08
O005618,697,2024-03-17,Partners,173.8
O005619,324,2024-04-17,Online,824.19
O005620,838,2024-10-27,Online,658.5
O005621,263,2024-09-19,Fuerza Comercial,333.38
O005622,491,2025-01-23,Fuerza Comercial,141.54
O005623,35,2025-04-29,Online,274.91
O005624,99,2025-08-31,Online,317.39
O005625,136,2024-11-29,Online,676.78
O005626,748,2025-09-09,Online,318.55
O005627,387,2024-07-09,Online,516.42
O005628,701,2024-10-04,Fuerza Comercial,471.93
O005629,869,2025-12-22,Online,890.97
O005630,689,2025-08-10,Partners,229.74
O005631,207,2024-12-10,Fuerza Comercial,203.89
O005632,1199,2025-05-14,Partners,591.14
O005633,863,2024-12-10,Fuerza Comercial,287.08
O005634,988,2025-07-22,Fuerza Comercial,342.58
O005635,197,2024-10-06,Partners,954.47
O005636,459,2024-04-19,Fuerza Comercial,614.5
O005637,161,2024-09-18,Online,471.99
O005638,520,2024-02-28,Fuerza Comercial,817.32
O005639,558,2025-04-16,Fuerza Comercial,135.82
O005640,778,2025-06-11,Fuerza Comercial,850.87
O005641,829,2025-01-26,Online,520.36
O005642,1025,2025-04-18,Online,221.94
O005643,157,2024-11-24,Online,641.84
O005644,1165,2024-06-17,Partners,692.76
O005645,1195,2025-07-24,Online,313.35
O005646,913,2024-11-29,Fuerza Comercial,338.58
O005647,340,2025-12-11,Fuerza Comercial,311.48
O005648,567,2024-03-10,Online,610.53
O005649,892,2024-08-15,Fuerza Comercial,236.45
O005650,234,2024-02-21,Fuerza Comercial,807.26
O005651,318,2024-07-06,Online,1094.6
O005652,868,2024-12-24,Online,858.49
O005653,1046,2025-12-04,Online,277.65
O005654,652,2024-06-23,Online,342.69
O005655,425,2024-08-11,Online,459.85
O005656,249,2024-04-26,Online,566.25
O005657,218,2024-01-20,Online,1216.23
O005658,594,2024-01-14,Online,364.15
O005659,762,2024-06-01,Online,306.58
O005660,77,2024-02-27,Fuerza Comercial,595.11
O005661,397,2025-03-08,Fuerza Comercial,132.13
O005662,297,2025-05-09,Fuerza Comercial,581.38
O005663,1048,2024-06-01,Fuerza Comercial,441.2
O005664,1184,2024-05-17,Online,990.33
O005665,944,2024-01-05,Fuerza Comercial,589.22
O005666,876,2024-08-12,Online,584.55
O005667,366,2025-12-22,Partners,569.77
O005668,655,2025-10-03,Fuerza Comercial,407.11
O005669,851,2024-06-27,Fuerza Comercial,500.25
O005670,406,2025-08-03,Fuerza Comercial,1319.31
O005671,573,2024-01-09,Fuerza Comercial,997.09
O005672,297,2024-01-03,Online,443.12
O005673,1047,2024-12-03,Fuerza Comercial,721.87
O005674,854,2025-12-04,Online,492.47
O005675,928,2024-01-30,Online,179.0
O005676,126,2025-11-08,Fuerza Comercial,639.98
O005677,15,2024-06-06,Fuerza Comercial,923.36
O005678,1166,2024-03-12,Online,661.35
O005679,14,2024-10-23,Online,335.04
O005680,606,2024-11-03,Online,306.57
O005681,416,2024-10-22,Online,392.7
O005682,792,2024-04-27,Fuerza Comercial,983.63
O005683,970,2025-04-05,Online,126.54
O005684,220,2024-06-06,Online,338.99
O005685,870,2024-06-03,Online,841.93
O005686,145,2024-11-23,Fuerza Comercial,601.91
O005687,380,2024-11-12,Online,1159.4
O005688,870,2024-04-25,Online,282.02
O005689,966,2025-09-24,Online,405.36
O005690,544,2025-05-30,Fuerza Comercial,784.08
O005691,1174,2025-02-19,Online,834.51
O005692,54,2025-03-18,Online,646.28
O005693,478,2025-05-13,Online,151.74
O005694,876,2024-09-20,Partners,543.39
O005695,1009,2025-01-15,Online,760.73
O005696,271,2024-06-12,Fuerza Comercial,286.57
O005697,950,2024-02-11,Fuerza Comercial,555.82
O005698,662,2024-08-04,Partners,705.06
O005699,83,2025-04-01,Fuerza Comercial,365.41
O005700,762,2025-09-29,Fuerza Comercial,168.75
O005701,657,2024-09-05,Fuerza Comercial,481.28
O005702,756,2024-06-21,Online,395.67
O005703,1021,2024-10-24,Online,380.69
O005704,289,2024-10-29,Online,307.82
O005705,168,2025-07-22,Online,919.62
O005706,838,2025-02-01,Partners,332.65
O005707,799,2025-07-31,Fuerza Comercial,448.89
O005708,346,2024-09-03,Online,270.61
O005709,285,2025-12-20,Online,873.65
O005710,973,2025-10-30,Partners,272.96
O005711,968,2024-09-14,Fuerza Comercial,323.04
O005712,339,2024-08-27,Online,317.53
O005713,858,2024-10-14,Partners,586.45
O005714,1108,2024-03-06,Online,439.11
O005715,369,2025-03-31,Online,784.61
O005716,690,2024-10-30,Online,328.21
O005717,1149,2024-07-16,Fuerza Comercial,459.84
O005718,716,2025-11-01,Online,453.17
O005719,1133,2024-09-21,Fuerza Comercial,331.1
O005720,1084,2024-08-10,Online,316.59
O005721,331,2024-01-21,Online,312.77
O005722,644,2025-12-07,Online,187.55
O005723,1050,2025-05-07,Partners,664.65
O005724,1099,2024-11-29,Online,245.61
O005725,543,2025-06-24,Fuerza Comercial,623.08
O005726,855,2025-01-13,Online,873.69
O005727,353,2024-11-28,Online,485.09
O005728,827,2025-11-28,Online,333.15
O005729,82,2024-02-24,Fuerza Comercial,459.4
O005730,847,2024-09-25,Fuerza Comercial,346.37
O005731,809,2025-07-25,Online,642.54
O005732,4,2024-04-28,Online,295.85
O005733,103,2024-05-30,Online,437.78
O005734,505,2025-06-14,Online,371.17
O005735,918,2024-10-13,Fuerza Comercial,414.68
O005736,157,2024-07-21,Fuerza Comercial,490.29
O005737,339,2025-06-15,Online,368.42
O005738,871,2025-04-06,Online,333.81
O005739,564,2024-06-12,Online,629.52
O005740,268,2025-09-05,Online,562.99
O005741,1107,2025-02-09,Fuerza Comercial,495.67
O005742,361,2024-03-18,Partners,293.27
O005743,853,2025-02-09,Online,873.01
O005744,378,2025-06-11,Online,294.91
O005745,441,2024-05-20,Online,338.73
O005746,303,2024-06-25,Online,379.7
O005747,586,2025-09-02,Online,422.94
O005748,733,2024-01-02,Online,121.85
O005749,79,2024-10-24,Fuerza Comercial,296.24
O005750,300,2025-05-01,Online,555.39
O005751,395,2024-08-03,Online,296.44
O005752,1094,2024-08-25,Online,617.11
O005753,1089,2024-03-21,Online,463.19
O005754,659,2025-11-25,Fuerza Comercial,444.78
O005755,205,2024-06-23,Online,682.67
O005756,964,2025-10-05,Partners,398.22
O005757,46,2024-09-11,Fuerza Comercial,1096.12
O005758,427,2024-02-05,Online,264.66
O005759,446,2025-10-31,Fuerza Comercial,240.85
O005760,521,2025-03-06,Fuerza Comercial,518.39
O005761,765,2024-12-14,Fuerza Comercial,318.1
O005762,755,2024-04-01,Fuerza Comercial,858.28
O005763,1075,2025-03-06,Fuerza Comercial,154.84
O005764,640,2025-06-04,Online,681.39
O005765,1168,2025-05-14,Fuerza Comercial,321.28
O005766,157,2024-11-04,Online,443.61
O005767,716,2024-10-11,Online,349.94
O005768,87,2024-09-11,Online,151.96
O005769,925,2024-04-12,Fuerza Comercial,377.48
O005770,604,2024-04-30,Online,513.38
O005771,797,2025-07-08,Fuerza Comercial,833.69
O005772,921,2025-12-08,Online,309.84
O005773,649,2025-01-16,Online,449.47
O005774,911,2025-11-11,Online,148.77
O005775,481,2025-03-26,Online,913.18
O005776,862,2024-02-26,Fuerza Comercial,274.49
O005777,995,2024-07-05,Fuerza Comercial,
O005778,674,2024-01-17,Fuerza Comercial,607.94
O005779,146,2025-05-26,Online,232.66
O005780,919,2025-03-08,Online,801.46
O005781,880,2025-03-26,Partners,439.63
O005782,572,2024-08-16,Online,917.08
O005783,611,2025-06-25,Online,706.94
O005784,538,2024-10-01,Online,299.09
O005785,259,2024-03-23,Fuerza Comercial,653.48
O005786,10,2025-08-05,Partners,703.49
O005787,668,2024-08-28,Online,647.93
O005788,935,2025-01-22,Online,444.29
O005789,364,2024-09-10,Partners,502.77
O005790,149,2025-12-05,Online,640.37
O005791,621,2025-09-28,Partners,411.17
O005792,734,2024-12-27,Fuerza Comercial,463.08
O005793,605,2025-03-02,Fuerza Comercial,127.57
O005794,628,2025-03-06,Online,381.73
O005795,545,2025-01-28,Partners,1289.26
O005796,63,2025-04-07,Fuerza Comercial,614.99
O005797,1192,2024-07-06,Fuerza Comercial,238.21
O005798,760,2025-09-28,Fuerza Comercial,126.31
O005799,1120,2024-01-15,Online,591.99
O005800,289,2024-01-01,Online,344.62
O005801,246,2025-12-28,Fuerza Comercial,621.04
O005802,446,2025-04-03,Fuerza Comercial,509.04
O005803,947,2024-10-03,Online,462.27
O005804,239,2025-08-04,Fuerza Comercial,232.63
O005805,378,2024-07-03,Partners,364.86
O005806,962,2024-10-27,Fuerza Comercial,455.73
O005807,535,2024-01-04,Fuerza Comercial,463.23
O005808,39,2024-06-29,Partners,589.59
O005809,35,2024-11-27,Online,435.81
O005810,782,2024-12-02,Partners,319.83
O005811,513,2024-03-02,Fuerza Comercial,346.73
O005812,814,2025-11-12,Online,265.64
O005813,478,2024-01-31,Fuerza Comercial,1206.19
O005814,1049,2024-12-11,Fuerza Comercial,303.72
O005815,476,2024-01-21,Fuerza Comercial,522.37
O005816,583,2024-08-08,Online,204.36
O005817,275,2025-11-09,Fuerza Comercial,273.6
O005818,517,2024-10-07,Fuerza Comercial,319.84
O005819,325,2024-06-22,Online,693.95
O005820,1029,2024-08-25,Online,417.27
O005821,785,2025-05-24,Fuerza Comercial,392.64
O005822,680,2025-05-11,Online,235.86
O005823,343,2024-07-25,Fuerza Comercial,227.64
O005824,371,2024-12-30,Online,313.86
O005825,732,2024-02-03,Fuerza Comercial,212.23
O005826,562,2025-05-13,Online,301.78
O005827,479,2024-12-22,Online,481.79
O005828,287,2025-02-14,Fuerza Comercial,152.11
O005829,615,2024-01-08,Online,904.55
O005830,778,2024-02-24,Fuerza Comercial,282.36
O005831,102,2025-05-08,Online,216.95
O005832,394,2025-01-03,Online,450.54
O005833,482,2025-03-14,Online,335.92
O005834,7,2024-12-17,Fuerza Comercial,582.55
O005835,1094,2025-12-18,Fuerza Comercial,226.81
O005836,834,2025-08-20,Fuerza Comercial,335.13
O005837,742,2025-09-27,Partners,294.63
O005838,558,2025-04-09,Fuerza Comercial,288.64
O005839,388,2025-03-29,Fuerza Comercial,300.48
O005840,828,2025-04-08,Partners,769.39
O005841,404,2024-04-01,Online,795.68
O005842,114,2024-02-20,Partners,419.76
O005843,404,2024-06-04,Online,250.55
O005844,314,2025-12-22,Online,758.05
O005845,690,2025-09-18,Fuerza Comercial,657.75
O005846,420,2025-05-31,Online,1024.75
O005847,487,2025-02-07,Partners,338.75
O005848,60,2024-07-14,Partners,498.6
O005849,486,2025-10-19,Online,480.96
O005850,336,2024-07-04,Online,555.51
O005851,789,2025-07-17,Partners,255.87
O005852,246,2025-07-07,Online,543.11
O005853,23,2025-06-15,Online,332.7
O005854,1145,2025-06-26,Online,664.58
O005855,1112,2024-02-13,Online,608.42
O005856,629,2025-12-01,Online,343.47
O005857,331,2025-06-08,Online,366.83
O005858,154,2024-02-17,Fuerza Comercial,591.6
O005859,428,2024-01-17,Online,473.01
O005860,266,2024-06-19,Fuerza Comercial,437.22
O005861,172,2025-06-20,Fuerza Comercial,237.75
O005862,45,2025-10-23,Fuerza Comercial,312.28
O005863,661,2024-04-27,Online,1080.64
O005864,292,2025-08-26,Partners,449.42
O005865,1198,2025-01-21,Fuerza Comercial,586.35
O005866,533,2024-02-24,Online,426.65
O005867,533,2024-09-13,Online,504.67
O005868,252,2025-02-02,Partners,617.76
O005869,733,2025-10-31,Fuerza Comercial,282.36
O005870,145,2024-03-24,Online,440.24
O005871,502,2025-08-01,Partners,457.38
O005872,431,2025-10-23,Online,376.67
O005873,1165,2025-03-08,Partners,178.58
O005874,289,2025-12-29,Partners,635.58
O005875,893,2024-06-13,Fuerza Comercial,420.29
O005876,117,2025-02-10,Online,393.76
O005877,726,2025-04-18,Partners,615.26
O005878,758,2025-12-19,Online,336.46
O005879,888,2024-01-16,Online,372.72
O005880,587,2025-02-14,Fuerza Comercial,159.17
O005881,731,2024-09-15,Online,459.43
O005882,153,2025-09-07,Fuerza Comercial,297.19
O005883,519,2025-10-24,Partners,361.48
O005884,96,2024-01-25,Partners,299.08
O005885,842,2025-05-14,Online,164.6
O005886,23,2024-12-25,Fuerza Comercial,594.58
O005887,153,2024-08-22,Fuerza Comercial,374.2
O005888,566,2025-06-10,Fuerza Comercial,488.98
O005889,300,2025-07-20,Partners,221.56
O005890,581,2025-05-22,Online,360.04
O005891,232,2025-12-01,Fuerza Comercial,445.71
O005892,97,2024-03-22,Online,922.42
O005893,564,2024-02-15,Partners,559.76
O005894,743,2024-08-31,Online,287.7
O005895,128,2025-11-29,Online,483.06
O005896,107,2025-04-11,Fuerza Comercial,515.91
O005897,122,2024-11-28,Online,739.08
O005898,3,2025-09-08,Online,265.49
O005899,935,2025-01-08,Online,353.25
O005900,783,2025-08-08,Fuerza Comercial,720.3
O005901,31,2025-06-03,Fuerza Comercial,119.17
O005902,1022,2024-06-08,Partners,417.72
O005903,633,2024-08-07,Partners,145.71
O005904,892,2025-05-19,Fuerza Comercial,437.63
O005905,244,2024-11-28,Online,941.1
O005906,345,2025-03-01,Fuerza Comercial,313.48
O005907,475,2024-10-15,Partners,242.32
O005908,175,2025-08-12,Online,642.67
O005909,561,2025-05-22,Online,248.25
O005910,381,2025-09-08,Fuerza Comercial,442.98
O005911,891,2024-08-03,Fuerza Comercial,609.04
O005912,647,2025-08-06,Fuerza Comercial,448.86
O005913,812,2025-07-09,Fuerza Comercial,373.8
O005914,86,2025-04-25,Fuerza Comercial,507.98
O005915,841,2024-08-24,Online,137.1
O005916,473,2024-06-22,Fuerza Comercial,209.3
O005917,442,2024-05-10,Fuerza Comercial,323.66
O005918,329,2025-07-18,Partners,234.18
O005919,694,2025-07-06,Fuerza Comercial,614.81
O005920,246,2025-06-01,Online,588.13
O005921,206,2025-01-17,Partners,836.22
O005922,991,2025-07-10,Online,477.54
O005923,630,2025-11-04,Online,561.78
O005924,180,2024-10-02,Online,611.64
O005925,713,2025-05-21,Partners,402.31
O005926,201,2025-08-29,Fuerza Comercial,185.84
O005927,1052,2025-06-15,Fuerza Comercial,150.14
O005928,1084,2024-02-15,Online,464.29
O005929,165,2024-03-28,Online,480.7
O005930,936,2025-06-24,Online,722.46
O005931,123,2025-04-24,Fuerza Comercial,263.02
O005932,820,2024-02-19,Online,472.99
O005933,566,2025-04-16,Fuerza Comercial,416.8
O005934,938,2024-08-30,Online,325.12
O005935,181,2024-08-11,Online,177.16
O005936,514,2025-04-16,Partners,534.11
O005937,253,2024-04-07,Online,752.99
O005938,322,2024-01-13,Fuerza Comercial,280.78
O005939,343,2025-05-15,Online,333.46
O005940,983,2024-01-02,Online,411.1
O005941,1097,2025-09-25,Fuerza Comercial,393.63
O005942,1118,2025-05-29,Partners,330.24
O005943,164,2025-08-04,Online,668.57
O005944,494,2025-08-22,Online,353.71
O005945,1118,2025-10-16,Fuerza Comercial,330.61
O005946,1118,2025-12-23,Online,501.18
O005947,754,2025-07-11,Fuerza Comercial,346.73
O005948,1033,2025-10-17,Partners,453.58
O005949,866,2024-02-18,Fuerza Comercial,780.87
O005950,1040,2024-04-08,Online,182.16
O005951,715,2025-06-12,Online,456.13
O005952,495,2025-12-22,Fuerza Comercial,1364.67
O005953,487,2024-04-07,Partners,282.58
O005954,992,2025-07-03,Online,431.9
O005955,19,2025-01-25,Online,693.13
O005956,1019,2025-07-03,Online,642.62
O005957,1196,2025-04-25,Partners,645.71
O005958,1023,2025-07-08,Fuerza Comercial,591.33
O005959,1134,2025-02-14,Partners,577.24
O005960,653,2025-09-21,Fuerza Comercial,717.1
O005961,123,2025-01-21,Fuerza Comercial,586.6
O005962,500,2024-07-30,Partners,480.16
O005963,1139,2025-03-31,Online,299.44
O005964,127,2024-03-29,Online,408.77
O005965,1050,2024-11-21,Online,707.52
O005966,184,2024-01-01,Online,144.73
O005967,594,2025-11-23,Online,334.24
O005968,500,2025-08-22,Online,532.7
O005969,4,2024-04-07,Fuerza Comercial,486.99
O005970,372,2024-02-16,Fuerza Comercial,201.2
O005971,161,2024-04-18,Online,484.15
O005972,830,2024-06-13,Fuerza Comercial,454.93
O005973,1121,2024-11-19,Online,425.89
O005974,957,2024-03-04,Fuerza Comercial,962.47
O005975,1178,2024-12-08,Online,150.68
O005976,757,2024-03-17,Online,222.77
O005977,6,2024-05-26,Online,885.67
O005978,972,2025-06-08,Partners,194.96
O005979,48,2025-06-07,Fuerza Comercial,284.14
O005980,506,2024-11-03,Online,200.24
O005981,987,2025-07-22,Online,149.16
O005982,660,2024-01-15,Partners,505.81
O005983,345,2024-08-17,Fuerza Comercial,527.62
O005984,586,2025-07-20,Online,547.03
O005985,944,2024-01-08,Online,290.26
O005986,162,2024-06-22,Fuerza Comercial,422.82
O005987,1020,2024-04-28,Fuerza Comercial,656.81
O005988,967,2024-09-29,Fuerza Comercial,473.21
O005989,799,2025-05-22,Fuerza Comercial,451.34
O005990,552,2024-11-21,Online,559.89
O005991,93,2024-06-01,Fuerza Comercial,251.27
O005992,1045,2025-08-02,Fuerza Comercial,268.18
O005993,887,2024-08-03,Fuerza Comercial,334.7
O005994,372,2025-12-19,Partners,848.67
O005995,684,2024-10-31,Online,950.2
O005996,12,2025-01-03,Online,286.2
O005997,286,2025-04-13,Fuerza Comercial,462.15
O005998,806,2025-03-29,Online,782.92
O005999,131,2024-06-12,Online,416.18
O006000,648,2025-04-30,Online,273.82
O006001,1081,2024-04-17,Fuerza Comercial,311.68
O006002,953,2024-10-31,Fuerza Comercial,343.38
O006003,686,2025-11-30,Online,824.02
O006004,854,2024-07-21,Online,314.53
O006005,786,2024-05-19,Fuerza Comercial,225.46
O006006,883,2024-12-04,Online,344.72
O006007,646,2024-02-12,Fuerza Comercial,342.96
O006008,250,2025-07-23,Online,279.26
O006009,948,2025-10-26,Online,384.29
O006010,292,2025-03-06,Online,523.66
O006011,361,2025-03-27,Partners,352.81
O006012,834,2025-09-15,Partners,366.65
O006013,1174,2024-04-16,Online,
O006014,541,2024-01-20,Online,386.0
O006015,356,2025-04-12,Fuerza Comercial,315.17
O006016,793,2025-04-06,Online,439.58
O006017,60,2024-03-06,Fuerza Comercial,337.47
O006018,756,2025-11-19,Fuerza Comercial,496.06
O006019,382,2024-01-07,Online,416.11
O006020,644,2025-11-25,Online,257.32
O006021,821,2024-06-21,Partners,474.19
O006022,426,2024-06-02,Online,366.97
O006023,825,2025-05-16,Fuerza Comercial,274.69
O006024,252,2025-05-20,Online,360.06
