orden_id,metodo_pago,estado_pago,fecha_pago
O005767,Tarjeta,Pagado,2024-10-13
O005768,Efectivo,Pagado,2024-09-13
O005769,PSE,Pagado,2024-04-12
O005770,Tarjeta,Pendiente,2024-04-30
O005771,Tarjeta,Pagado,2025-07-08
O005772,Efectivo,Pendiente,2025-12-15
O005773,Efectivo,Pagado,2025-01-18
O005774,Transferencia,Pagado,2025-11-11
O005775,Efectivo,Pagado,2025-03-29
O005776,Tarjeta,Pagado,2024-02-29
O005777,Tarjeta,Pagado,2024-07-11
O005778,Tarjeta,Pagado,2024-01-20
O005779,Transferencia,Pagado,2025-06-02
O005780,Tarjeta,Pagado,2025-03-17
O005781,Tarjeta,Pagado,2025-03-30
O005782,Transferencia,Pagado,2024-08-24
O005783,PSE,Pagado,2025-07-03
O005784,Tarjeta,Pagado,2024-10-06
O005785,Transferencia,Pagado,2024-03-29
O005786,Transferencia,Pagado,2025-08-12
O005787,Transferencia,Pagado,2024-09-04
O005788,PSE,Pagado,2025-01-29
O005789,Tarjeta,Pagado,2024-09-14
O005790,Tarjeta,Pagado,2025-12-07
O005791,Transferencia,Pagado,2025-09-28
O005792,Tarjeta,Pagado,2024-12-27
O005793,Tarjeta,Pagado,2025-03-06
O005794,Tarjeta,Pagado,2025-03-07
O005795,Efectivo,Pagado,2025-01-31
O005796,Tarjeta,Pagado,2025-04-12
O005797,Transferencia,Pagado,2024-07-15
O005798,Transferencia,Pagado,2025-09-29
O005799,Tarjeta,Pagado,2024-01-16
O005800,Transferencia,Pagado,2024-01-07
O005801,Tarjeta,Pagado,2026-01-01
O005802,Tarjeta,Pagado,2025-04-06
O005803,Transferencia,Pagado,2024-10-04
O005804,Tarjeta,Pagado,2025-08-10
O005805,Transferencia,Pagado,2024-07-08
O005806,Transferencia,Pagado,2024-10-31
O005807,Transferencia,Pagado,2024-01-09
O005808,Efectivo,Pagado,2024-07-06
O005809,Tarjeta,Pendiente,2024-12-03
O005810,Tarjeta,Pagado,2024-12-11
O005811,Efectivo,Pagado,2024-03-02
O005812,Efectivo,Pagado,2025-11-21
O005813,Tarjeta,Pagado,2024-01-31
O005814,Transferencia,Pagado,2024-12-13
O005815,Tarjeta,Pagado,2024-01-28
O005816,Tarjeta,Pagado,2024-08-16
O005817,Efectivo,Pagado,2025-11-10
O005818,Transferencia,Pagado,2024-10-12
O005819,Efectivo,Pagado,2024-06-26
O005820,PSE,Pagado,2024-08-27
O005821,PSE,Pagado,2025-05-27
O005822,Transferencia,Pagado,2025-05-15
O005823,Tarjeta,Pagado,2024-07-28
O005824,Tarjeta,Pagado,2024-12-30
O005825,Transferencia,Pagado,2024-02-07
O005826,Tarjeta,Pagado,2025-05-17
O005827,Tarjeta,Pagado,2024-12-30
O005828,Tarjeta,Pagado,2025-02-20
O005829,PSE,Pagado,2024-01-08
O005830,Tarjeta,Pagado,2024-02-29
O005831,Efectivo,Pagado,2025-05-09
O005832,Efectivo,Pagado,2025-01-06
O005833,Tarjeta,Pagado,2025-03-22
O005834,Tarjeta,Pagado,2024-12-25
O005835,Tarjeta,Pagado,2025-12-19
O005836,Tarjeta,Pagado,2025-08-29
O005837,Tarjeta,Pagado,2025-10-04
O005838,Efectivo,Pagado,2025-04-17
O005839,Transferencia,Pagado,2025-04-06
O005840,Tarjeta,Pagado,2025-04-17
O005841,Tarjeta,Pagado,2024-04-09
O005842,Tarjeta,Pagado,2024-02-24
O005843,Tarjeta,Pagado,2024-06-09
O005844,PSE,Rechazado,2025-12-31
O005845,Tarjeta,Pagado,2025-09-27
O005846,Tarjeta,Pagado,2025-06-05
O005847,Efectivo,Pagado,2025-02-11
O005848,Tarjeta,Pendiente,2024-07-20
O005849,Efectivo,Pagado,2025-10-25
O005850,Tarjeta,Pagado,2024-07-11
O005851,Transferencia,Pagado,2025-07-19
O005852,Transferencia,Pendiente,2025-07-12
O005853,Tarjeta,Pagado,2025-06-18
O005854,Transferencia,Pagado,2025-07-02
O005855,Transferencia,Pagado,2024-02-16
O005856,Transferencia,Pendiente,2025-12-09
O005857,Transferencia,Pagado,2025-06-16
O005858,Tarjeta,Pagado,2024-02-25
O005859,Efectivo,Pagado,2024-01-25
O005860,Efectivo,Pagado,2024-06-23
O005861,Efectivo,Pagado,2025-06-29
O005862,Efectivo,Pagado,2025-10-23
O005863,PSE,Pagado,2024-05-05
O005864,Transferencia,Pagado,2025-08-31
O005865,Transferencia,Pagado,2025-01-21
O005866,PSE,Pendiente,2024-03-02
O005867,Transferencia,Pagado,2024-09-21
O005868,PSE,Pagado,2025-02-08
O005869,Tarjeta,Pagado,2025-11-05
O005870,PSE,Pagado,2024-03-26
O005871,PSE,Pagado,2025-08-01
O005872,Tarjeta,Pagado,2025-10-29
O005873,PSE,Pagado,2025-03-12
O005874,Tarjeta,Pendiente,2025-12-29
O005875,Efectivo,Pagado,2024-06-15
O005876,Tarjeta,Pagado,2025-02-11
O005877,PSE,Pagado,2025-04-20
O005878,Tarjeta,Pagado,2025-12-26
O005879,PSE,Pagado,2024-01-20
O005880,Tarjeta,Pagado,2025-02-20
O005881,Tarjeta,Pagado,2024-09-16
O005882,Efectivo,Pagado,2025-09-13
O005883,Tarjeta,Pendiente,2025-10-27
O005884,Tarjeta,Rechazado,2024-01-26
O005885,PSE,Pagado,2025-05-22
O005886,Tarjeta,Pagado,2024-12-31
O005887,Tarjeta,Pagado,2024-08-24
O005888,Tarjeta,Pendiente,2025-06-18
O005889,PSE,Pagado,2025-07-29
O005890,PSE,Pagado,2025-05-30
O005891,Tarjeta,Pagado,2025-12-05
O005892,Tarjeta,Pagado,2024-03-26
O005893,Transferencia,Pagado,2024-02-22
O005894,Tarjeta,Pagado,2024-09-05
O005895,Tarjeta,Pagado,2025-11-30
O005896,Tarjeta,Pagado,2025-04-15
O005897,PSE,Pagado,2024-11-29
O005898,Efectivo,Pagado,2025-09-09
O005899,Transferencia,Pagado,2025-01-15
O005900,Tarjeta,Pagado,2025-08-10
O005901,Tarjeta,Pagado,2025-06-09
O005902,Tarjeta,Pagado,2024-06-10
O005903,Tarjeta,Pagado,2024-08-14
O005904,Transferencia,Pendiente,2025-05-20
O005905,Tarjeta,Pagado,2024-12-03
O005906,Transferencia,Pagado,2025-03-03
O005907,Transferencia,Pagado,2024-10-20
O005908,Transferencia,Pagado,2025-08-15
O005909,Transferencia,Pendiente,2025-05-22
O005910,Efectivo,Pagado,2025-09-09
O005911,PSE,Pagado,2024-08-04
O005912,Tarjeta,Pagado,2025-08-09
O005913,Efectivo,Rechazado,2025-07-09
O005914,PSE,Pagado,2025-04-28
O005915,PSE,Pagado,2024-08-27
O005916,Transferencia,Pagado,2024-06-24
O005917,Tarjeta,Pagado,2024-05-16
O005918,PSE,Pagado,2025-07-18
O005919,Tarjeta,Pagado,2025-07-10
O005920,Tarjeta,Pagado,2025-06-01
O005921,Tarjeta,Pagado,2025-01-18
O005922,Tarjeta,Pagado,2025-07-11
O005923,Transferencia,Pagado,2025-11-04
O005924,Tarjeta,Pagado,2024-10-08
O005925,Tarjeta,Pendiente,2025-05-24
O005926,Transferencia,Rechazado,2025-09-05
O005927,Transferencia,Pagado,2025-06-15
O005928,Tarjeta,Pagado,2024-02-16
O005929,PSE,Pagado,2024-04-06
O005930,Tarjeta,Pagado,2025-06-29
O005931,Transferencia,Pagado,2025-05-02
O005932,Transferencia,Pagado,2024-02-26
O005933,PSE,Pagado,2025-04-21
O005934,Transferencia,Pagado,2024-09-02
O005935,Efectivo,Pagado,2024-08-13
O005936,Tarjeta,Pagado,2025-04-23
O005937,Tarjeta,Pagado,2024-04-07
O005938,Efectivo,Pagado,2024-01-16
O005939,Transferencia,Pagado,2025-05-24
O005940,PSE,Pagado,2024-01-05
O005941,Tarjeta,Pagado,2025-10-04
O005942,PSE,Pagado,2025-06-03
O005943,Transferencia,Pagado,2025-08-09
O005944,Tarjeta,Pagado,2025-08-26
O005945,PSE,Pagado,2025-10-19
O005946,Transferencia,Pagado,2025-12-24
O005947,Tarjeta,Pagado,2025-07-19
O005948,Efectivo,Pagado,2025-10-17
O005949,Transferencia,Pagado,2024-02-25
O005950,Transferencia,Pagado,2024-04-16
O005951,Transferencia,Pagado,2025-06-12
O005952,Efectivo,Pagado,2025-12-22
O005953,Efectivo,Pagado,2024-04-08
O005954,Tarjeta,Pagado,2025-07-06
O005955,Transferencia,Pagado,2025-01-28
O005956,Tarjeta,Pagado,2025-07-04
O005957,Tarjeta,Pagado,2025-04-27
O005958,Transferencia,Pagado,2025-07-12
O005959,Tarjeta,Pagado,2025-02-19
O005960,PSE,Pagado,2025-09-21
O005961,Efectivo,Pagado,2025-01-24
O005962,Tarjeta,Pagado,2024-08-03
O005963,Tarjeta,Pagado,2025-04-06
O005964,PSE,Pagado,2024-04-03
O005965,Efectivo,Pagado,2024-11-30
O005966,Tarjeta,Pagado,2024-01-09
O005967,PSE,Pagado,2025-11-25
O005968,Transferencia,Pagado,2025-08-29
O005969,PSE,Pendiente,2024-04-12
O005970,Transferencia,Pagado,2024-02-19
O005971,Tarjeta,Pendiente,2024-04-25
O005972,PSE,Pagado,2024-06-17
O005973,Tarjeta,Pagado,2024-11-22
O005974,Efectivo,Pagado,2024-03-13
O005975,PSE,Pagado,2024-12-15
O005976,Transferencia,Pagado,2024-03-26
O005977,Tarjeta,Pagado,2024-06-02
O005978,PSE,Pagado,2025-06-12
O005979,Transferencia,Pagado,2025-06-09
O005980,Efectivo,Pagado,2024-11-12
O005981,PSE,Pagado,2025-07-30
O005982,Tarjeta,Pagado,2024-01-16
O005983,PSE,Pagado,2024-08-20
O005984,Transferencia,Pagado,2025-07-28
O005985,Transferencia,Pagado,2024-01-15
O005986,Tarjeta,Pagado,2024-06-30
O005987,Tarjeta,Pagado,2024-04-29
O005988,Tarjeta,Pagado,2024-10-04
O005989,Transferencia,Pagado,2025-05-23
O005990,Transferencia,Pagado,2024-11-23
O005991,Tarjeta,Pagado,2024-06-04
O005992,Transferencia,Pagado,2025-08-10
O005993,Tarjeta,Pagado,2024-08-10
O005994,Transferencia,Pagado,2025-12-24
O005995,PSE,Pagado,2024-11-02
O005996,PSE,Pagado,2025-01-12
O005997,PSE,Pagado,2025-04-17
O005998,PSE,Pendiente,2025-04-04
O005999,Efectivo,Pagado,2024-06-19
O006000,Efectivo,Pagado,2025-05-02
O006001,Tarjeta,Rechazado,2024-04-26
O006002,Efectivo,Pagado,2024-11-02
O006003,PSE,Pagado,2025-12-04
O006004,Tarjeta,Pagado,2024-07-27
O006005,Efectivo,Pagado,2024-05-25
O006006,Tarjeta,Pagado,2024-12-06
O006007,Tarjeta,Pagado,2024-02-16
O006008,Tarjeta,Pagado,2025-08-01
O006009,Tarjeta,Pagado,2025-10-29
O006010,PSE,Pagado,2025-03-12
O006011,Tarjeta,Pagado,2025-03-29
O006012,Efectivo,Pagado,2025-09-19
O006013,Tarjeta,Pagado,2024-04-24
O006014,Transferencia,Pendiente,2024-01-22
O006015,Tarjeta,Pagado,2025-04-21
O006016,Efectivo,Pagado,2025-04-06
O006017,Tarjeta,Pagado,2024-03-07
O006018,Tarjeta,Pagado,2025-11-23
O006019,Transferencia,Pagado,2024-01-13
O006020,Tarjeta,Pagado,2025-11-30
O006021,Tarjeta,Pagado,2024-06-23
O006022,PSE,Pagado,2024-06-06
O006023,Transferencia,Pendiente,2025-05-19
O006024,Tarjeta,Pagado,2025-05-22
O006025,Tarjeta,Pagado,2024-10-21
O006026,Tarjeta,Pagado,2024-09-15
O006027,PSE,Pagado,2024-02-20
O006028,Transferencia,Pagado,2024-01-14
O006029,Efectivo,Pagado,2025-08-26
O006030,Tarjeta,Rechazado,2025-06-29
O006031,Efectivo,Rechazado,2024-07-31
O006032,PSE,Pendiente,2025-12-10
O006033,Tarjeta,Pagado,2025-03-11
O006034,Tarjeta,Pagado,2024-08-15
O006035,Tarjeta,Pendiente,2025-06-01
O006036,Transferencia,Pagado,2025-08-16
O006037,PSE,Pagado,2024-04-04
O006038,Transferencia,Pagado,2024-06-03
O006039,Tarjeta,Pagado,2025-12-26
O006040,Tarjeta,Pagado,2024-09-18
O006041,Tarjeta,Pagado,2025-04-25
O006042,Tarjeta,Pagado,2025-12-24
O006043,Tarjeta,Pagado,2024-03-02
O006044,Tarjeta,Pagado,2025-05-24
O006045,Efectivo,Pagado,2024-02-11
O006046,Tarjeta,Pagado,2024-07-09
O006047,Efectivo,Pagado,2025-02-18
O006048,PSE,Rechazado,2024-04-07
O006049,Tarjeta,Pagado,2025-12-21
O006050,Tarjeta,Pagado,2024-10-20
O006051,Tarjeta,Pagado,2024-06-26
O006052,Transferencia,Pagado,2025-03-21
O006053,Tarjeta,Pagado,2025-06-07
O006054,Tarjeta,Pendiente,2024-07-24
O006055,Tarjeta,Pagado,2025-04-19
O006056,Transferencia,Pagado,2024-12-30
O006057,Tarjeta,Pagado,2024-02-08
O006058,Tarjeta,Pagado,2024-03-20
O006059,Tarjeta,Pendiente,2024-01-16
O006060,Transferencia,Pagado,2024-11-11
O006061,PSE,Pagado,2024-10-05
O006062,PSE,Pagado,2024-02-17
O006063,Tarjeta,Pagado,2025-08-14
O006064,Tarjeta,Pendiente,2025-07-23
O006065,Tarjeta,Pagado,2025-06-24
O006066,PSE,Pagado,2024-06-09
O006067,Efectivo,Pagado,2025-04-29
O006068,PSE,Pagado,2024-09-06
O006069,Transferencia,Pagado,2024-04-25
O006070,Tarjeta,Pagado,2025-08-05
O006071,PSE,Pagado,2024-08-06
O006072,PSE,Pagado,2025-07-29
O006073,Transferencia,Pendiente,2024-08-23
O006074,Transferencia,Pagado,2025-05-29
O006075,Tarjeta,Pagado,2024-08-28
O006076,Tarjeta,Pagado,2025-05-20
O006077,Transferencia,Pagado,2024-12-19
O006078,Efectivo,Pagado,2025-05-04
O006079,Transferencia,Pendiente,2025-01-26
O006080,Transferencia,Pendiente,2025-10-16
O006081,Tarjeta,Pagado,2024-09-26
O006082,PSE,Pagado,2025-06-24
O006083,Efectivo,Pagado,2024-12-26
O006084,Transferencia,Pagado,2025-01-21
O006085,Tarjeta,Pagado,2025-04-18
O006086,Efectivo,Pagado,2024-12-26
O006087,PSE,Pagado,2024-04-05
O006088,Transferencia,Pagado,2024-05-28
O006089,Tarjeta,Pagado,2024-02-06
O006090,PSE,Pagado,2024-06-07
O006091,Transferencia,Pagado,2024-07-20
O006092,Efectivo,Pagado,2024-11-10
O006093,Transferencia,Pagado,2025-05-11
O006094,Transferencia,Pagado,2025-12-17
O006095,Tarjeta,Pendiente,2025-01-02
O006096,Tarjeta,Pagado,2024-05-17
O006097,Tarjeta,Pagado,2025-09-12
O006098,Tarjeta,Pagado,2024-11-29
O006099,PSE,Pagado,2024-02-20
O006100,Tarjeta,Pagado,2025-10-07
O006101,PSE,Pagado,2025-03-24
O006102,Tarjeta,Pagado,2024-03-19
O006103,Tarjeta,Pagado,2025-01-19
O006104,Tarjeta,Pagado,2025-05-08
O006105,Tarjeta,Pagado,2025-12-06
O006106,Tarjeta,Pagado,2024-08-07
O006107,Transferencia,Rechazado,2024-10-04
O006108,Transferencia,Pagado,2024-08-22
O006109,PSE,Pagado,2024-07-02
O006110,Efectivo,Pagado,2025-02-05
O006111,Tarjeta,Pagado,2024-03-06
O006112,Tarjeta,Pagado,2025-08-08
O006113,PSE,Pendiente,2024-09-29
O006114,PSE,Pagado,2024-07-16
O006115,Efectivo,Pagado,2025-05-30
O006116,Transferencia,Pagado,2025-09-30
O006117,Transferencia,Pagado,2024-12-04
O006118,PSE,Pagado,2025-04-27
O006119,Tarjeta,Pagado,2024-06-28
O006120,PSE,Pagado,2025-07-27
O006121,Transferencia,Pagado,2025-03-16
O006122,Tarjeta,Pagado,2025-12-21
O006123,PSE,Pagado,2024-12-15
O006124,PSE,Pagado,2025-05-26
O006125,Tarjeta,Pagado,2024-10-20
O006126,Transferencia,Pagado,2025-02-12
O006127,Tarjeta,Pagado,2024-03-26
O006128,Transferencia,Pagado,2024-06-29
O006129,Tarjeta,Pagado,2024-03-05
O006130,Tarjeta,Pagado,2024-08-31
O006131,Tarjeta,Pagado,2025-06-29
O006132,Transferencia,Pagado,2024-01-10
O006133,Tarjeta,Pendiente,2024-04-14
O006134,Tarjeta,Pagado,2024-07-20
O006135,PSE,Pagado,2024-02-03
O006136,Tarjeta,Pagado,2024-09-08
O006137,PSE,Pagado,2025-07-02
O006138,Tarjeta,Pagado,2025-06-30
O006139,Efectivo,Pagado,2025-03-24
O006140,Transferencia,Pagado,2025-10-23
O006141,Tarjeta,Pagado,2024-04-01
O006142,Transferencia,Pagado,2024-01-16
O006143,Efectivo,Pagado,2025-04-28
O006144,Tarjeta,Pagado,2025-06-19
O006145,Transferencia,Pagado,2025-10-13
O006146,Tarjeta,Pagado,2025-08-08
O006147,Tarjeta,Pagado,2024-01-31
O006148,PSE,Pagado,2025-03-05
O006149,PSE,Pagado,2024-04-03
O006150,Transferencia,Pagado,2025-11-18
O006151,Transferencia,Pagado,2024-09-01
O006152,Tarjeta,Pagado,2025-12-03
O006153,Tarjeta,Pagado,2025-06-28
O006154,PSE,Pagado,2025-06-25
O006155,Tarjeta,Pagado,2025-08-17
O006156,PSE,Pagado,2024-06-04
O006157,Transferencia,Pagado,2024-11-29
O006158,Efectivo,Pagado,2025-02-27
O006159,Transferencia,Pendiente,2024-04-03
O006160,Tarjeta,Pagado,2024-01-12
O006161,Efectivo,Pagado,2025-01-24
O006162,Tarjeta,Pagado,2025-01-23
O006163,Transferencia,Pagado,2024-12-08
O006164,PSE,Pagado,2024-04-25
O006165,Tarjeta,Pagado,2024-10-29
O006166,Tarjeta,Pagado,2024-11-18
O006167,PSE,Rechazado,2024-07-11
O006168,Tarjeta,Pagado,2025-06-20
O006169,Transferencia,Pendiente,2025-07-15
O006170,Transferencia,Pagado,2024-01-29
O006171,Tarjeta,Pendiente,2024-01-15
O006172,Tarjeta,Pagado,2024-01-31
O006173,Tarjeta,Pagado,2025-03-11
O006174,Efectivo,Pagado,2024-10-19
O006175,Transferencia,Pagado,2025-05-24
O006176,Transferencia,Pagado,2025-10-12
O006177,PSE,Pagado,2024-05-25
O006178,Tarjeta,Pagado,2024-11-10
O006179,Tarjeta,Pagado,2024-12-18
O006180,Transferencia,Pagado,2025-01-30
O006181,Transferencia,Pagado,2024-06-19
O006182,Tarjeta,Pagado,2025-03-12
O006183,PSE,Pagado,2025-11-21
O006184,PSE,Pagado,2025-10-24
O006185,Tarjeta,Pendiente,2025-01-07
O006186,Tarjeta,Pagado,2025-09-02
O006187,Tarjeta,Pagado,2025-03-10
O006188,Tarjeta,Pagado,2025-12-10
O006189,Tarjeta,Pagado,2024-03-07
O006190,PSE,Pagado,2025-04-08
O006191,Tarjeta,Pagado,2024-05-13
O006192,Transferencia,Pagado,2025-11-07
O006193,Tarjeta,Pagado,2025-02-07
O006194,Transferencia,Pagado,2025-07-09
O006195,Tarjeta,Pagado,2024-07-12
O006196,Tarjeta,Pagado,2025-09-07
O006197,Transferencia,Pagado,2024-02-22
O006198,Tarjeta,Pagado,2024-12-25
O006199,Tarjeta,Pendiente,2025-03-19
O006200,Tarjeta,Pagado,2024-03-19
O006201,Tarjeta,Pendiente,2025-01-14
O006202,Tarjeta,Pagado,2025-09-16
O006203,Transferencia,Pagado,2025-10-01
O006204,Efectivo,Pagado,2025-03-12
O006205,Tarjeta,Pagado,2025-12-27
O006206,Transferencia,Pagado,2024-11-27
O006207,PSE,Pagado,2025-10-01
O006208,Tarjeta,Pagado,2025-08-05
O006209,PSE,Pagado,2024-05-04
O006210,Transferencia,Pagado,2024-02-13
O006211,Transferencia,Pagado,2025-11-14
O006212,Tarjeta,Pagado,2024-02-09
O006213,Transferencia,Pagado,2025-03-05
O006214,PSE,Pagado,2024-09-23
O006215,Tarjeta,Pagado,2024-08-25
O006216,Tarjeta,Pagado,2024-06-11
O006217,Tarjeta,Pagado,2025-10-04
O006218,PSE,Pagado,2024-12-18
O006219,PSE,Rechazado,2025-09-24
O006220,Tarjeta,Pagado,2024-04-26
O006221,Tarjeta,Pagado,2024-09-09
O006222,Transferencia,Pagado,2025-03-25
O006223,Transferencia,Pagado,2024-02-23
O006224,Transferencia,Pagado,2024-10-19
O006225,Tarjeta,Pagado,2024-11-02
O006226,Tarjeta,Pagado,2025-01-14
O006227,Efectivo,Pagado,2025-07-06
O006228,Tarjeta,Pagado,2025-08-16
O006229,Efectivo,Pendiente,2025-12-23
O006230,Tarjeta,Pagado,2025-06-13
O006231,Efectivo,Pagado,2025-03-17
O006232,Tarjeta,Pagado,2024-05-12
O006233,PSE,Pagado,2025-11-22
O006234,Tarjeta,Pagado,2024-02-12
O006235,Tarjeta,Pagado,2025-06-30
O006236,PSE,Pagado,2025-08-04
O006237,Transferencia,Pagado,2024-06-17
O006238,Tarjeta,Pagado,2025-02-07
O006239,Transferencia,Pagado,2024-03-09
O006240,PSE,Rechazado,2024-08-22
O006241,Tarjeta,Pagado,2025-04-05
O006242,Tarjeta,Pagado,2024-10-18
O006243,PSE,Pagado,2024-11-08
O006244,Tarjeta,Pagado,2024-05-23
O006245,Efectivo,Pagado,2024-09-03
O006246,Transferencia,Pagado,2024-11-30
O006247,PSE,Pagado,2024-01-25
O006248,Tarjeta,Pagado,2024-09-19
O006249,Tarjeta,Pagado,2025-06-28
O006250,Tarjeta,Pagado,2024-02-01
O006251,Transferencia,Pagado,2025-08-28
O006252,Efectivo,Pagado,2024-05-10
O006253,Tarjeta,Pagado,2024-10-05
O006254,Tarjeta,Pagado,2024-11-11
O006255,Tarjeta,Pagado,2025-01-14
O006256,Transferencia,Pagado,2024-05-27
O006257,Tarjeta,Pagado,2024-01-10
O006258,PSE,Pendiente,2024-08-06
O006259,Tarjeta,Pagado,2024-04-04
O006260,Tarjeta,Pagado,2024-07-16
O006261,Tarjeta,Pendiente,2024-02-15
O006262,PSE,Pagado,2025-09-23
O006263,Transferencia,Pagado,2025-10-28
O006264,PSE,Pagado,2024-02-02
O006265,Tarjeta,Pagado,2024-05-06
O006266,Transferencia,Pagado,2025-06-02
O006267,PSE,Pagado,2024-07-19
O006268,Tarjeta,Pagado,2024-05-06
O006269,Tarjeta,Pagado,2024-05-16
O006270,PSE,Pagado,2024-05-24
O006271,PSE,Pagado,2025-11-29
O006272,Tarjeta,Pagado,2024-08-22
O006273,Transferencia,Pagado,2024-05-29
O006274,PSE,Pagado,2024-12-05
O006275,PSE,Pagado,2024-02-25
O006276,Transferencia,Pagado,2025-03-18
O006277,Tarjeta,Pagado,2025-10-29
O006278,Transferencia,Pagado,2025-11-03
O006279,Tarjeta,Pagado,2024-02-21
O006280,Tarjeta,Pagado,2025-04-09
O006281,Tarjeta,Pagado,2024-10-25
O006282,Efectivo,Pendiente,2024-03-26
O006283,Tarjeta,Pagado,2024-10-24
O006284,Transferencia,Pagado,2025-10-28
O006285,Transferencia,Pagado,2025-06-22
O006286,Efectivo,Pagado,2024-10-25
O006287,PSE,Pagado,2024-06-13
O006288,Tarjeta,Pagado,2025-02-23
O006289,Transferencia,Pagado,2025-01-31
O006290,PSE,Pendiente,2024-08-13
O006291,Tarjeta,Pagado,2024-06-14
O006292,Tarjeta,Pagado,2024-10-04
O006293,Tarjeta,Pagado,2025-03-17
O006294,Tarjeta,Pagado,2025-11-16
O006295,Tarjeta,Pagado,2025-10-30
O006296,Transferencia,Pagado,2025-07-27
O006297,Efectivo,Pagado,2024-12-13
O006298,Tarjeta,Pagado,2024-07-11
O006299,Tarjeta,Pagado,2025-08-07
O006300,PSE,Pagado,2024-06-15
O006301,Tarjeta,Pagado,2024-07-24
O006302,PSE,Pagado,2025-05-19
O006303,Efectivo,Pagado,2024-06-08
O006304,Efectivo,Pagado,2025-12-23
O006305,Tarjeta,Pagado,2025-11-15
O006306,Tarjeta,Pagado,2025-06-02
O006307,Transferencia,Pagado,2025-08-28
O006308,Transferencia,Pendiente,2024-03-08
O006309,Transferencia,Pendiente,2025-12-27
O006310,Efectivo,Pagado,2025-10-11
O006311,Tarjeta,Pagado,2024-09-15
O006312,Efectivo,Pagado,2025-06-13
O006313,PSE,Pagado,2024-06-01
O006314,PSE,Pagado,2025-09-06
O006315,Efectivo,Pagado,2024-05-19
O006316,PSE,Pagado,2025-12-14
O006317,PSE,Pagado,2025-07-12
O006318,Efectivo,Pagado,2025-01-17
O006319,Tarjeta,Pagado,2024-01-21
O006320,Tarjeta,Pagado,2025-09-11
O006321,PSE,Pagado,2025-05-16
O006322,Tarjeta,Pagado,2025-03-02
O006323,Transferencia,Pagado,2024-03-17
O006324,PSE,Pagado,2025-05-11
O006325,PSE,Pagado,2024-12-17
O006326,Tarjeta,Pagado,2025-12-19
O006327,PSE,Pagado,2025-03-07
O006328,PSE,Pagado,2025-10-26
O006329,Efectivo,Pendiente,2024-02-17
O006330,Tarjeta,Pagado,2025-07-12
O006331,Transferencia,Pagado,2024-10-12
O006332,PSE,Rechazado,2024-09-17
O006333,PSE,Pagado,2024-06-28
O006334,Efectivo,Pagado,2024-10-20
O006335,Efectivo,Pagado,2025-04-05
O006336,Tarjeta,Pendiente,2024-06-28
O006337,Efectivo,Pagado,2025-04-06
O006338,PSE,Pendiente,2025-11-09
O006339,Tarjeta,Pagado,2024-09-11
O006340,Tarjeta,Pagado,2024-09-26
O006341,Tarjeta,Pagado,2024-09-27
O006342,Tarjeta,Pagado,2025-05-10
O006343,Efectivo,Pagado,2025-04-19
O006344,Transferencia,Pendiente,2024-04-26
O006345,Transferencia,Pagado,2025-11-25
O006346,Tarjeta,Pagado,2024-01-24
O006347,Tarjeta,Pagado,2025-01-25
O006348,Transferencia,Pagado,2024-08-13
O006349,Tarjeta,Pendiente,2024-05-05
O006350,Transferencia,Pagado,2024-11-23
O006351,Tarjeta,Pagado,2024-08-03
O006352,Tarjeta,Pagado,2025-09-21
O006353,PSE,Pagado,2025-12-22
O006354,Transferencia,Pagado,2025-05-03
O006355,PSE,Pagado,2024-10-26
O006356,PSE,Pagado,2025-04-30
O006357,Tarjeta,Pagado,2025-12-07
O006358,Tarjeta,Pendiente,2024-03-03
O006359,Tarjeta,Pagado,2025-05-19
O006360,PSE,Pagado,2025-01-24
O006361,Efectivo,Pagado,2024-10-30
O006362,PSE,Pagado,2024-11-29
O006363,Efectivo,Rechazado,2024-07-26
O006364,Transferencia,Pagado,2025-09-26
O006365,Transferencia,Pagado,2024-11-04
O006366,Transferencia,Pagado,2025-10-01
O006367,PSE,Pagado,2024-07-07
O006368,Tarjeta,Pagado,2025-04-04
O006369,Transferencia,Pagado,2024-09-15
O006370,Efectivo,Pagado,2025-05-06
O006371,Transferencia,Pagado,2024-04-17
O006372,Transferencia,Pagado,2024-04-27
O006373,Tarjeta,Pagado,2024-02-08
O006374,Tarjeta,Pagado,2024-02-19
O006375,Tarjeta,Pagado,2025-09-25
O006376,Tarjeta,Pagado,2024-02-01
O006377,Tarjeta,Pagado,2024-07-16
O006378,Tarjeta,Pagado,2025-03-14
O006379,Transferencia,Pagado,2025-10-16
O006380,Efectivo,Pagado,2024-08-08
O006381,Transferencia,Pagado,2025-12-01
O006382,Transferencia,Pagado,2025-05-24
O006383,Transferencia,Pagado,2024-05-01
O006384,Tarjeta,Pagado,2025-09-04
O006385,Tarjeta,Pagado,2025-07-25
O006386,PSE,Pagado,2024-10-30
O006387,Efectivo,Pagado,2025-11-07
O006388,Tarjeta,Pagado,2025-09-09
O006389,Tarjeta,Pendiente,2024-11-06
O006390,Transferencia,Pagado,2025-05-23
O006391,Tarjeta,Pendiente,2024-06-11
O006392,Transferencia,Pagado,2024-01-27
O006393,Tarjeta,Pagado,2024-12-07
O006394,Tarjeta,Pagado,2025-08-08
O006395,Efectivo,Pagado,2025-10-18
O006396,Tarjeta,Pagado,2024-01-08
