orden_id,cliente_id,fecha_orden,canal,monto_orden,ciudad,segmento,fecha_registro,metodo_pago,estado_pago,fecha_pago,dias_pago
O005614,363,2024-02-23,Fuerza Comercial,649.24,Bogotá,Enterprise,2024-08-27,Tarjeta,Pagado,2024-02-27,4.0
O005615,815,2024-08-14,Online,223.35,Bucaramanga,SMB,2025-06-21,Efectivo,Pagado,2024-08-14,0.0
O005616,147,2024-01-19,Online,421.96,Bogotá,Mid-Market,2024-01-24,Tarjeta,Pendiente,2024-01-23,4.0
O005617,748,2025-02-04,Fuerza Comercial,920.08,Bucaramanga,SMB,2022-11-05,Tarjeta,Pagado,2025-02-08,4.0
O005618,697,2024-03-17,Partners,173.8,Cali,SMB,2025-03-23,Tarjeta,Pagado,2024-03-19,2.0
O005619,324,2024-04-17,Online,824.19,Bucaramanga,Enterprise,2022-04-01,Tarjeta,Pagado,2024-04-20,3.0
O005620,838,2024-10-27,Online,658.5,Barranquilla,Enterprise,2023-10-11,Tarjeta,Pagado,2024-11-02,6.0
O005621,263,2024-09-19,Fuerza Comercial,333.38,Bucaramanga,SMB,2024-07-24,Tarjeta,Pagado,2024-09-23,4.0
O005622,491,2025-01-23,Fuerza Comercial,141.54,Medellín,Enterprise,2022-04-16,PSE,Pagado,2025-01-31,8.0
O005623,35,2025-04-29,Online,274.91,Bogotá,SMB,2025-06-13,PSE,Pagado,2025-05-03,4.0
O005624,99,2025-08-31,Online,317.39,Bucaramanga,SMB,2024-10-24,Transferencia,Pagado,2025-09-03,3.0
O005625,136,2024-11-29,Online,676.78,Bucaramanga,SMB,2023-06-13,Transferencia,Pagado,2024-12-03,4.0
O005626,748,2025-09-09,Online,318.55,Bucaramanga,SMB,2022-11-05,Efectivo,Pagado,2025-09-11,2.0
O005627,387,2024-07-09,Online,516.42,Barranquilla,SMB,2024-03-21,Transferencia,Pagado,2024-07-17,8.0
O005628,701,2024-10-04,Fuerza Comercial,471.93,Barranquilla,SMB,2022-04-27,Efectivo,Pagado,2024-10-09,5.0
O005629,869,2025-12-22,Online,890.97,Medellín,Mid-Market,2022-07-20,Transferencia,Pagado,2025-12-30,8.0
O005630,689,2025-08-10,Partners,229.74,Medellín,SMB,2024-05-17,PSE,Pagado,2025-08-16,6.0
O005631,207,2024-12-10,Fuerza Comercial,203.89,Bucaramanga,SMB,2022-07-13,Tarjeta,Pagado,2024-12-17,7.0
O005632,1199,2025-05-14,Partners,591.14,Bogotá,SMB,2024-12-08,Tarjeta,Pendiente,2025-05-17,3.0
O005633,863,2024-12-10,Fuerza Comercial,287.08,Bucaramanga,Enterprise,2025-04-21,Tarjeta,Pagado,2024-12-18,8.0
O005634,988,2025-07-22,Fuerza Comercial,342.58,Bucaramanga,SMB,2022-05-31,Tarjeta,Pendiente,2025-07-22,0.0
O005635,197,2024-10-06,Partners,954.47,Cali,SMB,2022-09-30,Tarjeta,Pagado,2024-10-11,5.0
O005636,459,2024-04-19,Fuerza Comercial,614.5,Bogotá,Mid-Market,2024-04-09,Tarjeta,Pagado,2024-04-22,3.0
O005637,161,2024-09-18,Online,471.99,Bogotá,SMB,2022-08-16,Efectivo,Pendiente,2024-09-23,5.0
O005638,520,2024-02-28,Fuerza Comercial,817.32,Barranquilla,Mid-Market,2023-07-19,Transferencia,Pagado,2024-02-28,0.0
O005639,558,2025-04-16,Fuerza Comercial,135.82,Bogotá,SMB,2025-02-25,PSE,Pagado,2025-04-23,7.0
O005640,778,2025-06-11,Fuerza Comercial,850.87,Barranquilla,SMB,2025-06-20,Tarjeta,Pagado,2025-06-19,8.0
O005641,829,2025-01-26,Online,520.36,Barranquilla,SMB,2025-04-20,,,,
O005642,1025,2025-04-18,Online,221.94,Bogotá,SMB,2022-01-10,PSE,Pagado,2025-04-19,1.0
O005643,157,2024-11-24,Online,641.84,Medellín,Mid-Market,2022-08-11,Tarjeta,Pagado,2024-11-30,6.0
O005644,1165,2024-06-17,Partners,692.76,Bucaramanga,Mid-Market,2025-01-29,Tarjeta,Pagado,2024-06-21,4.0
O005645,1195,2025-07-24,Online,313.35,Bucaramanga,SMB,2025-01-05,Transferencia,Pendiente,2025-07-27,3.0
O005646,913,2024-11-29,Fuerza Comercial,338.58,Cali,Enterprise,2022-10-20,Tarjeta,Pagado,2024-12-06,7.0
O005647,340,2025-12-11,Fuerza Comercial,311.48,Bucaramanga,Mid-Market,2023-09-05,Transferencia,Pagado,2025-12-16,5.0
O005648,567,2024-03-10,Online,610.53,Cali,SMB,2022-02-04,Tarjeta,Pagado,2024-03-18,8.0
O005649,892,2024-08-15,Fuerza Comercial,236.45,Barranquilla,Enterprise,2022-08-21,PSE,Pagado,2024-08-22,7.0
O005650,234,2024-02-21,Fuerza Comercial,807.26,Medellín,Mid-Market,2023-03-28,Transferencia,Pendiente,2024-02-26,5.0
O005651,318,2024-07-06,Online,1094.6,Medellín,Mid-Market,2023-01-11,PSE,Pagado,2024-07-08,2.0
O005652,868,2024-12-24,Online,858.49,Cali,Mid-Market,2023-07-27,PSE,Pagado,2024-12-31,7.0
O005653,1046,2025-12-04,Online,277.65,Barranquilla,Mid-Market,2024-08-13,Tarjeta,Pagado,2025-12-09,5.0
O005654,652,2024-06-23,Online,342.69,Barranquilla,Enterprise,2024-06-19,Tarjeta,Pendiente,2024-06-23,0.0
O005655,425,2024-08-11,Online,459.85,Medellín,SMB,2022-09-28,Efectivo,Pagado,2024-08-11,0.0
O005656,249,2024-04-26,Online,566.25,Medellín,SMB,2022-12-06,Tarjeta,Pagado,2024-05-04,8.0
O005657,218,2024-01-20,Online,1216.23,Medellín,Mid-Market,2023-10-09,Transferencia,Pagado,2024-01-29,9.0
O005658,594,2024-01-14,Online,364.15,Medellín,Mid-Market,2024-04-12,Tarjeta,Pendiente,2024-01-19,5.0
O005659,762,2024-06-01,Online,306.58,Bogotá,Enterprise,2023-10-19,Tarjeta,Pagado,2024-06-06,5.0
O005660,77,2024-02-27,Fuerza Comercial,595.11,Barranquilla,SMB,2023-07-20,PSE,Pagado,2024-03-07,9.0
O005661,397,2025-03-08,Fuerza Comercial,132.13,Barranquilla,SMB,2024-04-07,Tarjeta,Pagado,2025-03-08,0.0
O005662,297,2025-05-09,Fuerza Comercial,581.38,Bucaramanga,Mid-Market,2024-01-25,Tarjeta,Pagado,2025-05-12,3.0
O005663,1048,2024-06-01,Fuerza Comercial,441.2,Bucaramanga,Enterprise,2025-06-12,Transferencia,Pagado,2024-06-03,2.0
O005664,1184,2024-05-17,Online,990.33,Barranquilla,SMB,2024-10-21,Tarjeta,Pagado,2024-05-18,1.0
O005665,944,2024-01-05,Fuerza Comercial,589.22,Cali,SMB,2025-02-14,Transferencia,Pagado,2024-01-14,9.0
O005666,876,2024-08-12,Online,584.55,Bucaramanga,Enterprise,2023-09-21,Efectivo,Pagado,2024-08-17,5.0
O005667,366,2025-12-22,Partners,569.77,Bucaramanga,SMB,2023-03-09,Tarjeta,Pagado,2025-12-28,6.0
O005668,655,2025-10-03,Fuerza Comercial,407.11,Cali,Mid-Market,2023-11-21,Tarjeta,Pagado,2025-10-04,1.0
O005669,851,2024-06-27,Fuerza Comercial,500.25,Bucaramanga,SMB,2023-02-03,Tarjeta,Pagado,2024-07-05,8.0
O005670,406,2025-08-03,Fuerza Comercial,1319.31,Medellín,SMB,2025-04-27,Tarjeta,Pagado,2025-08-06,3.0
O005671,573,2024-01-09,Fuerza Comercial,997.09,Barranquilla,SMB,2023-06-24,Tarjeta,Pagado,2024-01-11,2.0
O005672,297,2024-01-03,Online,443.12,Bucaramanga,Mid-Market,2024-01-25,Efectivo,Pagado,2024-01-08,5.0
O005673,1047,2024-12-03,Fuerza Comercial,721.87,Bucaramanga,Enterprise,2025-01-10,Tarjeta,Pendiente,2024-12-03,0.0
O005674,854,2025-12-04,Online,492.47,Cali,Enterprise,2025-05-24,Transferencia,Pagado,2025-12-12,8.0
O005675,928,2024-01-30,Online,179.0,Barranquilla,Mid-Market,2022-12-06,Tarjeta,Pagado,2024-02-07,8.0
O005676,126,2025-11-08,Fuerza Comercial,639.98,Barranquilla,SMB,2022-05-09,PSE,Pendiente,2025-11-09,1.0
O005677,15,2024-06-06,Fuerza Comercial,923.36,Bogotá,Mid-Market,2022-01-13,PSE,Pagado,2024-06-09,3.0
O005678,1166,2024-03-12,Online,661.35,Barranquilla,Mid-Market,2022-01-10,PSE,Pendiente,2024-03-15,3.0
O005679,14,2024-10-23,Online,335.04,Bucaramanga,Mid-Market,2023-05-01,Transferencia,Pagado,2024-10-25,2.0
O005680,606,2024-11-03,Online,306.57,Bucaramanga,SMB,2024-06-23,Tarjeta,Pendiente,2024-11-03,0.0
O005681,416,2024-10-22,Online,392.7,Bogotá,SMB,2023-05-10,PSE,Pagado,2024-10-22,0.0
O005682,792,2024-04-27,Fuerza Comercial,983.63,Bogotá,SMB,2023-08-16,Tarjeta,Pagado,2024-05-05,8.0
O005683,970,2025-04-05,Online,126.54,Medellín,SMB,2024-10-03,Tarjeta,Pagado,2025-04-13,8.0
O005684,220,2024-06-06,Online,338.99,Barranquilla,Enterprise,2024-05-08,,,,
O005685,870,2024-06-03,Online,841.93,Bucaramanga,Mid-Market,2025-05-26,Tarjeta,Pagado,2024-06-12,9.0
O005686,145,2024-11-23,Fuerza Comercial,601.91,Bogotá,SMB,2024-06-21,Tarjeta,Pendiente,2024-11-24,1.0
O005687,380,2024-11-12,Online,1159.4,Bucaramanga,SMB,2025-01-20,Transferencia,Pagado,2024-11-18,6.0
O005688,870,2024-04-25,Online,282.02,Bucaramanga,Mid-Market,2025-05-26,Transferencia,Pagado,2024-05-03,8.0
O005689,966,2025-09-24,Online,405.36,Bogotá,SMB,2022-06-25,Tarjeta,Pagado,2025-09-24,0.0
O005690,544,2025-05-30,Fuerza Comercial,784.08,Bucaramanga,SMB,2023-05-13,Tarjeta,Pagado,2025-06-01,2.0
O005691,1174,2025-02-19,Online,834.51,Medellín,Enterprise,2023-04-27,Tarjeta,Pagado,2025-02-23,4.0
O005692,54,2025-03-18,Online,646.28,Medellín,SMB,2022-07-21,Efectivo,Pagado,2025-03-22,4.0
O005693,478,2025-05-13,Online,151.74,Medellín,SMB,2023-04-04,Transferencia,Pagado,2025-05-19,6.0
O005694,876,2024-09-20,Partners,543.39,Bucaramanga,Enterprise,2023-09-21,Tarjeta,Pagado,2024-09-27,7.0
O005695,1009,2025-01-15,Online,760.73,Barranquilla,SMB,2024-11-15,Transferencia,Pagado,2025-01-21,6.0
O005696,271,2024-06-12,Fuerza Comercial,286.57,Bucaramanga,SMB,2023-03-11,Tarjeta,Pagado,2024-06-18,6.0
O005697,950,2024-02-11,Fuerza Comercial,555.82,Bucaramanga,SMB,2023-07-05,Transferencia,Pagado,2024-02-19,8.0
O005698,662,2024-08-04,Partners,705.06,Bogotá,SMB,2022-11-27,,,,
O005699,83,2025-04-01,Fuerza Comercial,365.41,Bogotá,SMB,2023-06-27,Transferencia,Pagado,2025-04-03,2.0
O005700,762,2025-09-29,Fuerza Comercial,168.75,Bogotá,Enterprise,2023-10-19,Tarjeta,Pagado,2025-10-05,6.0
O005701,657,2024-09-05,Fuerza Comercial,481.28,Cali,Enterprise,2024-03-22,Tarjeta,Pagado,2024-09-07,2.0
O005702,756,2024-06-21,Online,395.67,Barranquilla,SMB,2023-07-19,Transferencia,Pagado,2024-06-23,2.0
O005703,1021,2024-10-24,Online,380.69,Medellín,Mid-Market,2024-10-14,PSE,Pagado,2024-11-01,8.0
O005704,289,2024-10-29,Online,307.82,Cali,SMB,2023-04-07,Tarjeta,Pagado,2024-11-01,3.0
O005705,168,2025-07-22,Online,919.62,Cali,Enterprise,2022-09-26,Tarjeta,Pagado,2025-07-27,5.0
O005706,838,2025-02-01,Partners,332.65,Barranquilla,Enterprise,2023-10-11,Efectivo,Pagado,2025-02-02,1.0
O005707,799,2025-07-31,Fuerza Comercial,448.89,Medellín,Mid-Market,2025-01-13,Tarjeta,Pendiente,2025-08-02,2.0
O005708,346,2024-09-03,Online,270.61,Barranquilla,SMB,2022-07-25,Transferencia,Pendiente,2024-09-10,7.0
O005709,285,2025-12-20,Online,873.65,Medellín,SMB,2025-03-04,Transferencia,Pagado,2025-12-25,5.0
O005710,973,2025-10-30,Partners,272.96,Bogotá,SMB,2024-03-29,Efectivo,Pagado,2025-11-01,2.0
O005711,968,2024-09-14,Fuerza Comercial,323.04,Medellín,SMB,2022-05-21,PSE,Pendiente,2024-09-23,9.0
O005712,339,2024-08-27,Online,317.53,Cali,SMB,2022-05-11,Transferencia,Pagado,2024-09-05,9.0
O005713,858,2024-10-14,Partners,586.45,Cali,SMB,2024-11-20,Transferencia,Pagado,2024-10-16,2.0
O005714,1108,2024-03-06,Online,439.11,Bogotá,SMB,2024-05-22,Tarjeta,Pagado,2024-03-13,7.0
O005715,369,2025-03-31,Online,784.61,Medellín,SMB,2023-03-17,Transferencia,Pagado,2025-04-05,5.0
O005716,690,2024-10-30,Online,328.21,Bogotá,Enterprise,2025-05-22,PSE,Pagado,2024-10-31,1.0
O005717,1149,2024-07-16,Fuerza Comercial,459.84,Medellín,Mid-Market,2022-08-24,Tarjeta,Pagado,2024-07-17,1.0
O005718,716,2025-11-01,Online,453.17,Bogotá,SMB,2024-02-08,Transferencia,Pagado,2025-11-01,0.0
O005719,1133,2024-09-21,Fuerza Comercial,331.1,Cali,Mid-Market,2022-06-09,Transferencia,Pagado,2024-09-28,7.0
O005720,1084,2024-08-10,Online,316.59,Bogotá,SMB,2023-06-18,Efectivo,Pagado,2024-08-13,3.0
O005721,331,2024-01-21,Online,312.77,Medellín,Mid-Market,2023-05-17,Transferencia,Pagado,2024-01-21,0.0
O005722,644,2025-12-07,Online,187.55,Bogotá,SMB,2024-06-14,,,,
O005723,1050,2025-05-07,Partners,664.65,Bucaramanga,SMB,2023-08-02,Transferencia,Pagado,2025-05-15,8.0
O005724,1099,2024-11-29,Online,245.61,Barranquilla,Enterprise,2022-11-14,Tarjeta,Pendiente,2024-12-03,4.0
O005725,543,2025-06-24,Fuerza Comercial,623.08,Bucaramanga,Mid-Market,2023-03-07,Efectivo,Pagado,2025-07-02,8.0
O005726,855,2025-01-13,Online,873.69,Barranquilla,SMB,2024-03-05,Transferencia,Pagado,2025-01-13,0.0
O005727,353,2024-11-28,Online,485.09,Cali,SMB,2024-04-01,Transferencia,Pagado,2024-12-04,6.0
O005728,827,2025-11-28,Online,333.15,Bogotá,Mid-Market,2025-06-18,Efectivo,Pagado,2025-11-30,2.0
O005729,82,2024-02-24,Fuerza Comercial,459.4,Barranquilla,SMB,2023-05-04,Tarjeta,Pagado,2024-02-28,4.0
O005730,847,2024-09-25,Fuerza Comercial,346.37,Barranquilla,Mid-Market,2023-05-12,Tarjeta,Pagado,2024-09-29,4.0
O005731,809,2025-07-25,Online,642.54,Bogotá,SMB,2024-03-04,Tarjeta,Pagado,2025-07-30,5.0
O005732,4,2024-04-28,Online,295.85,Barranquilla,SMB,2023-08-07,Tarjeta,Pagado,2024-05-07,9.0
O005733,103,2024-05-30,Online,437.78,Cali,Enterprise,2025-04-18,Tarjeta,Pagado,2024-06-07,8.0
O005734,505,2025-06-14,Online,371.17,Cali,SMB,2023-10-31,Transferencia,Pagado,2025-06-19,5.0
O005735,918,2024-10-13,Fuerza Comercial,414.68,Barranquilla,Mid-Market,2023-08-10,Tarjeta,Pendiente,2024-10-21,8.0
O005736,157,2024-07-21,Fuerza Comercial,490.29,Medellín,Mid-Market,2022-08-11,Tarjeta,Pagado,2024-07-30,9.0
O005737,339,2025-06-15,Online,368.42,Cali,SMB,2022-05-11,Transferencia,Pagado,2025-06-16,1.0
O005738,871,2025-04-06,Online,333.81,Bucaramanga,Mid-Market,2024-01-04,Transferencia,Pagado,2025-04-13,7.0
O005739,564,2024-06-12,Online,629.52,Bogotá,Mid-Market,2023-02-16,Tarjeta,Pagado,2024-06-18,6.0
O005740,268,2025-09-05,Online,562.99,Bucaramanga,Enterprise,2023-02-16,,,,
O005741,1107,2025-02-09,Fuerza Comercial,495.67,Medellín,Mid-Market,2022-12-21,Tarjeta,Pagado,2025-02-12,3.0
O005742,361,2024-03-18,Partners,293.27,Bogotá,Enterprise,2024-08-06,Efectivo,Pagado,2024-03-25,7.0
O005743,853,2025-02-09,Online,873.01,Bogotá,Enterprise,2023-05-30,Tarjeta,Pagado,2025-02-15,6.0
O005744,378,2025-06-11,Online,294.91,Bogotá,Mid-Market,2025-04-20,Transferencia,Pagado,2025-06-18,7.0
O005745,441,2024-05-20,Online,338.73,Bucaramanga,SMB,2023-04-06,PSE,Pagado,2024-05-29,9.0
O005746,303,2024-06-25,Online,379.7,Cali,Enterprise,2023-07-01,Tarjeta,Pagado,2024-06-28,3.0
O005747,586,2025-09-02,Online,422.94,Bucaramanga,Mid-Market,2024-03-12,Tarjeta,Pagado,2025-09-10,8.0
O005748,733,2024-01-02,Online,121.85,Bogotá,Mid-Market,2023-03-16,PSE,Pagado,2024-01-02,0.0
O005749,79,2024-10-24,Fuerza Comercial,296.24,Bucaramanga,SMB,2024-10-05,Transferencia,Pagado,2024-10-30,6.0
O005750,300,2025-05-01,Online,555.39,Barranquilla,SMB,2025-03-02,PSE,Pagado,2025-05-04,3.0
O005751,395,2024-08-03,Online,296.44,Barranquilla,SMB,2025-04-22,PSE,Pagado,2024-08-10,7.0
O005752,1094,2024-08-25,Online,617.11,Cali,SMB,2024-02-25,Efectivo,Pagado,2024-09-01,7.0
O005753,1089,2024-03-21,Online,463.19,Bogotá,SMB,2024-01-15,Transferencia,Pagado,2024-03-28,7.0
O005754,659,2025-11-25,Fuerza Comercial,444.78,Bogotá,SMB,2024-01-07,Tarjeta,Pagado,2025-11-28,3.0
O005755,205,2024-06-23,Online,682.67,Bucaramanga,SMB,2023-05-11,Transferencia,Pagado,2024-06-23,0.0
O005756,964,2025-10-05,Partners,398.22,Bucaramanga,SMB,2022-07-09,Tarjeta,Pagado,2025-10-05,0.0
O005757,46,2024-09-11,Fuerza Comercial,1096.12,Bucaramanga,Enterprise,2023-02-02,Tarjeta,Pagado,2024-09-17,6.0
O005758,427,2024-02-05,Online,264.66,Medellín,SMB,2022-01-06,Tarjeta,Pagado,2024-02-09,4.0
O005759,446,2025-10-31,Fuerza Comercial,240.85,Cali,SMB,2024-10-19,Transferencia,Pendiente,2025-11-05,5.0
O005760,521,2025-03-06,Fuerza Comercial,518.39,Medellín,SMB,2025-03-02,Tarjeta,Pagado,2025-03-15,9.0
O005761,765,2024-12-14,Fuerza Comercial,318.1,Bucaramanga,SMB,2022-12-01,Transferencia,Pagado,2024-12-23,9.0
O005762,755,2024-04-01,Fuerza Comercial,858.28,Cali,SMB,2022-11-19,Tarjeta,Pagado,2024-04-08,7.0
O005763,1075,2025-03-06,Fuerza Comercial,154.84,Cali,SMB,2025-03-17,Transferencia,Pagado,2025-03-15,9.0
O005764,640,2025-06-04,Online,681.39,Cali,Mid-Market,2022-05-08,Tarjeta,Pagado,2025-06-12,8.0
O005765,1168,2025-05-14,Fuerza Comercial,321.28,Bogotá,Mid-Market,2023-07-04,PSE,Pagado,2025-05-15,1.0
O005766,157,2024-11-04,Online,443.61,Medellín,Mid-Market,2022-08-11,Tarjeta,Pagado,2024-11-11,7.0
O005767,716,2024-10-11,Online,349.94,Bogotá,SMB,2024-02-08,Tarjeta,Pagado,2024-10-13,2.0
O005768,87,2024-09-11,Online,151.96,Cali,SMB,2022-04-03,Efectivo,Pagado,2024-09-13,2.0
O005769,925,2024-04-12,Fuerza Comercial,377.48,Barranquilla,SMB,2022-12-07,PSE,Pagado,2024-04-12,0.0
O005770,604,2024-04-30,Online,513.38,Bogotá,SMB,2022-10-17,Tarjeta,Pendiente,2024-04-30,0.0
O005771,797,2025-07-08,Fuerza Comercial,833.69,Cali,SMB,2024-09-15,Tarjeta,Pagado,2025-07-08,0.0
O005772,921,2025-12-08,Online,309.84,Cali,SMB,2024-06-03,Efectivo,Pendiente,2025-12-15,7.0
O005773,649,2025-01-16,Online,449.47,Medellín,Mid-Market,2024-03-05,Efectivo,Pagado,2025-01-18,2.0
O005774,911,2025-11-11,Online,148.77,Barranquilla,SMB,2024-06-09,Transferencia,Pagado,2025-11-11,0.0
O005775,481,2025-03-26,Online,913.18,Bogotá,SMB,2022-05-11,Efectivo,Pagado,2025-03-29,3.0
O005776,862,2024-02-26,Fuerza Comercial,274.49,Medellín,SMB,2022-09-29,Tarjeta,Pagado,2024-02-29,3.0
O005777,995,2024-07-05,Fuerza Comercial,438.06,Medellín,SMB,2023-05-14,Tarjeta,Pagado,2024-07-11,6.0
O005778,674,2024-01-17,Fuerza Comercial,607.94,Bogotá,Mid-Market,2024-09-03,Tarjeta,Pagado,2024-01-20,3.0
O005779,146,2025-05-26,Online,232.66,Medellín,Mid-Market,2024-06-07,Transferencia,Pagado,2025-06-02,7.0
O005780,919,2025-03-08,Online,801.46,Bucaramanga,Mid-Market,2023-04-24,Tarjeta,Pagado,2025-03-17,9.0
O005781,880,2025-03-26,Partners,439.63,Bucaramanga,SMB,2023-08-19,Tarjeta,Pagado,2025-03-30,4.0
O005782,572,2024-08-16,Online,917.08,Cali,Mid-Market,2024-04-14,Transferencia,Pagado,2024-08-24,8.0
O005783,611,2025-06-25,Online,706.94,Bogotá,Mid-Market,2022-11-21,PSE,Pagado,2025-07-03,8.0
O005784,538,2024-10-01,Online,299.09,Medellín,SMB,2022-04-22,Tarjeta,Pagado,2024-10-06,5.0
O005785,259,2024-03-23,Fuerza Comercial,653.48,Bogotá,Mid-Market,2023-11-29,Transferencia,Pagado,2024-03-29,6.0
O005786,10,2025-08-05,Partners,703.49,Cali,SMB,2022-11-24,Transferencia,Pagado,2025-08-12,7.0
O005787,668,2024-08-28,Online,647.93,Bucaramanga,SMB,2022-06-20,Transferencia,Pagado,2024-09-04,7.0
O005788,935,2025-01-22,Online,444.29,Barranquilla,SMB,2022-12-07,PSE,Pagado,2025-01-29,7.0
O005789,364,2024-09-10,Partners,502.77,Cali,SMB,2022-04-21,Tarjeta,Pagado,2024-09-14,4.0
O005790,149,2025-12-05,Online,640.37,Barranquilla,SMB,2022-10-21,Tarjeta,Pagado,2025-12-07,2.0
O005791,621,2025-09-28,Partners,411.17,Medellín,SMB,2023-09-27,Transferencia,Pagado,2025-09-28,0.0
O005792,734,2024-12-27,Fuerza Comercial,463.08,Barranquilla,Mid-Market,2024-09-22,Tarjeta,Pagado,2024-12-27,0.0
O005793,605,2025-03-02,Fuerza Comercial,127.57,Medellín,Mid-Market,2022-06-27,Tarjeta,Pagado,2025-03-06,4.0
O005794,628,2025-03-06,Online,381.73,Cali,Mid-Market,2022-01-31,Tarjeta,Pagado,2025-03-07,1.0
O005795,545,2025-01-28,Partners,1289.26,Bogotá,SMB,2022-07-01,Efectivo,Pagado,2025-01-31,3.0
O005796,63,2025-04-07,Fuerza Comercial,614.99,Medellín,SMB,2022-08-15,Tarjeta,Pagado,2025-04-12,5.0
O005797,1192,2024-07-06,Fuerza Comercial,238.21,Medellín,SMB,2025-04-07,Transferencia,Pagado,2024-07-15,9.0
O005798,760,2025-09-28,Fuerza Comercial,126.31,Medellín,SMB,2024-10-19,Transferencia,Pagado,2025-09-29,1.0
O005799,1120,2024-01-15,Online,591.99,Bogotá,Mid-Market,2024-03-23,Tarjeta,Pagado,2024-01-16,1.0
O005800,289,2024-01-01,Online,344.62,Cali,SMB,2023-04-07,Transferencia,Pagado,2024-01-07,6.0
O005801,246,2025-12-28,Fuerza Comercial,621.04,Cali,SMB,2023-01-31,Tarjeta,Pagado,2026-01-01,4.0
O005802,446,2025-04-03,Fuerza Comercial,509.04,Cali,SMB,2024-10-19,Tarjeta,Pagado,2025-04-06,3.0
O005803,947,2024-10-03,Online,462.27,Barranquilla,SMB,2023-10-21,Transferencia,Pagado,2024-10-04,1.0
O005804,239,2025-08-04,Fuerza Comercial,232.63,Cali,Mid-Market,2024-03-30,Tarjeta,Pagado,2025-08-10,6.0
O005805,378,2024-07-03,Partners,364.86,Bogotá,Mid-Market,2025-04-20,Transferencia,Pagado,2024-07-08,5.0
O005806,962,2024-10-27,Fuerza Comercial,455.73,Bogotá,SMB,2022-05-31,Transferencia,Pagado,2024-10-31,4.0
O005807,535,2024-01-04,Fuerza Comercial,463.23,Bogotá,SMB,2025-05-11,Transferencia,Pagado,2024-01-09,5.0
O005808,39,2024-06-29,Partners,589.59,Bucaramanga,Enterprise,2022-06-18,Efectivo,Pagado,2024-07-06,7.0
O005809,35,2024-11-27,Online,435.81,Bogotá,SMB,2025-06-13,Tarjeta,Pendiente,2024-12-03,6.0
O005810,782,2024-12-02,Partners,319.83,Cali,SMB,2022-12-24,Tarjeta,Pagado,2024-12-11,9.0
O005811,513,2024-03-02,Fuerza Comercial,346.73,Bucaramanga,Enterprise,2025-01-18,Efectivo,Pagado,2024-03-02,0.0
O005812,814,2025-11-12,Online,265.64,Bucaramanga,Mid-Market,2022-05-15,Efectivo,Pagado,2025-11-21,9.0
O005813,478,2024-01-31,Fuerza Comercial,1206.19,Medellín,SMB,2023-04-04,Tarjeta,Pagado,2024-01-31,0.0
O005814,1049,2024-12-11,Fuerza Comercial,303.72,Bucaramanga,SMB,2024-11-14,Transferencia,Pagado,2024-12-13,2.0
O005815,476,2024-01-21,Fuerza Comercial,522.37,Bucaramanga,Enterprise,2022-01-25,Tarjeta,Pagado,2024-01-28,7.0
O005816,583,2024-08-08,Online,204.36,Bucaramanga,Mid-Market,2024-05-02,Tarjeta,Pagado,2024-08-16,8.0
O005817,275,2025-11-09,Fuerza Comercial,273.6,Cali,Mid-Market,2024-10-08,Efectivo,Pagado,2025-11-10,1.0
O005818,517,2024-10-07,Fuerza Comercial,319.84,Medellín,SMB,2024-04-06,Transferencia,Pagado,2024-10-12,5.0
O005819,325,2024-06-22,Online,693.95,Barranquilla,SMB,2024-05-12,Efectivo,Pagado,2024-06-26,4.0
O005820,1029,2024-08-25,Online,417.27,Bucaramanga,SMB,2023-09-01,PSE,Pagado,2024-08-27,2.0
O005821,785,2025-05-24,Fuerza Comercial,392.64,Medellín,Mid-Market,2022-03-26,PSE,Pagado,2025-05-27,3.0
O005822,680,2025-05-11,Online,235.86,Barranquilla,SMB,2022-01-13,Transferencia,Pagado,2025-05-15,4.0
O005823,343,2024-07-25,Fuerza Comercial,227.64,Bucaramanga,SMB,2022-05-27,Tarjeta,Pagado,2024-07-28,3.0
O005824,371,2024-12-30,Online,313.86,Bucaramanga,SMB,2023-05-22,Tarjeta,Pagado,2024-12-30,0.0
O005825,732,2024-02-03,Fuerza Comercial,212.23,Bogotá,Mid-Market,2024-12-15,Transferencia,Pagado,2024-02-07,4.0
O005826,562,2025-05-13,Online,301.78,Cali,Mid-Market,2023-07-06,Tarjeta,Pagado,2025-05-17,4.0
O005827,479,2024-12-22,Online,481.79,Bogotá,Enterprise,2022-12-04,Tarjeta,Pagado,2024-12-30,8.0
O005828,287,2025-02-14,Fuerza Comercial,152.11,Bucaramanga,SMB,2023-01-27,Tarjeta,Pagado,2025-02-20,6.0
O005829,615,2024-01-08,Online,904.55,Medellín,Enterprise,2024-04-14,PSE,Pagado,2024-01-08,0.0
O005830,778,2024-02-24,Fuerza Comercial,282.36,Barranquilla,SMB,2025-06-20,Tarjeta,Pagado,2024-02-29,5.0
O005831,102,2025-05-08,Online,216.95,Medellín,SMB,2023-10-09,Efectivo,Pagado,2025-05-09,1.0
O005832,394,2025-01-03,Online,450.54,Barranquilla,SMB,2023-10-02,Efectivo,Pagado,2025-01-06,3.0
O005833,482,2025-03-14,Online,335.92,Barranquilla,Mid-Market,2023-08-29,Tarjeta,Pagado,2025-03-22,8.0
